,leftWES,leftESH,leftSHK,leftHKA,rightWES,rightESH,rightSHK,rightHKA
41,149.5301684992262,29.44171761316384,177.00279420403018,177.3054582545736,111.37714791357988,28.003582661149668,177.3574128284464,179.6161820350516
42,145.1715321121028,34.61934486225229,176.44270607793192,177.1769782364894,67.745357786927,33.57532456238075,178.09955801859408,178.89161054057246
43,165.83670161236492,40.717167359744984,176.83424934754532,178.06615259119974,3.6488073802085497,40.84238778735786,178.0094454107282,179.13956628944186
44,17.11007828426446,41.70986809817791,176.8524493127785,178.88736367471472,9.15610796831158,54.29605299815474,178.42623758210607,178.87368977011735
45,17.568206297552017,47.32721733587466,178.07763509943558,179.52175876294987,1.4190064439872108,58.7019802025246,178.66052715346356,178.82554587487172
46,22.315743119497206,52.018709002040666,178.83292550806829,179.97186876407883,9.84459251523226,67.96514730206455,178.34722508982736,178.78525090496905
47,21.512618695557823,51.45092994969977,178.7392467846044,179.9478709957178,8.017306242718888,65.0740036952782,178.5132899441123,178.72564192463912
48,21.298722521852394,51.11205692612547,178.73259198901485,179.99022853050934,8.167838698567518,65.03124538840376,178.48065930098068,178.86248985227928
49,18.81420614408759,50.32536361143051,178.5439648336106,179.02203063269846,13.261653733363149,71.17453221274769,178.80184281660317,179.07937086887696
50,10.056555214488238,43.880446355760256,179.0004996058863,178.12455175010456,3.6949005203607093,58.331565376040956,178.39311592648252,178.94525503463478
51,6.412193245904563,33.456766630825456,179.55919517259449,178.6790909921084,20.689795233270335,36.81625012853955,177.7650108906546,178.5868643587996
52,19.892714517380018,24.617372704208353,179.3016300192461,177.9150617401452,35.42800747448071,23.4492621731489,177.56307284800855,178.11526860183915
53,39.44229117040572,20.529576909590702,178.31990658880974,178.4627704992049,41.23075117147503,18.031393092997533,177.81114423262457,178.44787584578032
54,72.96355812907159,15.021859326581547,178.48566278615465,178.82615738481397,61.27562333764036,15.439673219556473,177.6151400450035,178.8379795441387
55,125.30246924615622,13.291448412938934,177.97445542830317,179.07344350661864,95.8400007392839,12.704582311162964,176.93948277153615,179.29016736932522
56,151.83291610079064,12.949311852165158,177.41430445679717,179.58970767934187,132.77420948266487,11.458025086575413,177.16148630551788,178.80042717705035
57,157.30357043665612,13.841190874519286,177.261261761335,179.7976686796837,144.6274518559009,12.022159746677797,176.86379666566273,179.2098049342387
58,160.74131073393355,13.207459806107714,178.1390799173877,178.94974827477643,151.8803743527423,11.244414652023758,176.4474454223298,179.05044043440077
59,160.57655191272144,13.25970210935964,177.98828781309211,179.26657560123547,151.71557341387862,11.388113318342365,176.618799527285,178.96282523696752
60,160.585792083013,13.33812793268608,177.81451963807595,179.47729003055733,151.749870871049,11.395021045385763,176.83579372888045,178.75934693151027
61,158.18611963255083,13.772431678063626,177.86289072866407,179.2153209144186,156.07315001487447,11.011708240140313,176.85925115371856,178.7177296008761
62,156.2256604510521,14.211725078744015,177.8363740927493,179.22819496355626,154.85281463316707,11.674376589656543,176.6677581276865,178.8895282535195
63,152.55176465643066,14.651656324613365,177.7264007474411,179.46045208113392,150.52301025745888,11.42987853293704,176.303871592208,179.26824579116033
64,149.22768151308236,15.961628889621462,177.18080502209844,179.73316177500413,147.565655222566,11.298695177706586,176.8291406701941,178.83247851324626
65,146.81832163964594,16.539998909212375,176.4986881102085,179.78679507753424,145.53146671224792,11.170332234939542,177.2068188936672,178.5557255169925
66,145.53311268600297,16.128609738530088,177.0358299949582,179.48484265159698,141.41066057469052,12.19825280054503,177.58865033935754,177.90667025045846
67,144.55406145972373,15.560729319150514,177.2925810631948,178.97322134415614,140.00264641018455,11.67272921437193,177.64500349539023,177.62841828324505
68,139.97654500042097,15.80134144068844,177.7109718633991,178.3979160034841,137.1380366217319,12.200565874124147,177.5264014228042,177.545549434789
69,138.056014450147,16.78253741355136,177.8391928045333,178.53221466437074,132.5541449572254,12.95149157783319,177.3156633426752,177.72625577872742
70,135.36243894198668,18.548431084430913,177.8295647239486,178.90781008795972,130.57841884964105,14.335140846497536,177.36665431002825,177.7684102848762
71,134.9908620053726,18.686236335859725,177.8483310266703,178.9626692439683,131.11406964980853,14.335848667796379,177.44918916026188,177.95390941648057
72,134.4339861391104,19.045157001688438,177.66618845565142,178.9268505657449,130.8300599589958,14.1221233315436,177.47687864973187,178.20320332848652
73,128.0354388612931,23.416582879590734,177.69848362373304,178.56069892769676,126.34673787277784,18.609627269913144,178.09929424060377,178.11115174546143
74,124.46015692569097,25.37994872186149,177.79254971364458,178.3149525836246,120.64476830253446,22.05723867893682,178.15085664239874,178.0883762558396
75,116.86046536590285,30.47149259163627,178.29109667388298,177.92594398670906,115.80786690938962,24.084731580129162,178.42880358211863,178.55612402502942
76,111.68078223298727,33.972801940279126,178.55115804168943,177.83831635529944,111.74860569266453,27.289280116609042,177.99301461921903,178.58001721818098
77,97.73590276022429,37.469442675821305,179.24602940315643,177.52309985254493,111.06243200706938,30.11252029015805,177.4436695958358,178.698736594447
78,87.1009305128922,44.532977537002296,178.77645358246897,178.17096113080694,94.92190273979779,44.6471868276652,178.03900926142933,178.08101667444595
79,75.85010112102947,54.83319512484019,179.23004685246988,178.81791434539142,77.56130422337087,58.24942544348642,178.12438088357052,177.97610714030932
80,62.56999180495376,65.55336349104644,179.29673579308866,179.13331644418298,30.5455420355447,100.76180168752626,178.0324485022019,177.9833335655756
81,24.115405598979294,89.06788510768945,179.55517365020108,179.29748654439027,9.980384564978335,138.6779268309101,178.11276197651273,178.14122062518717
82,0.867579567730554,110.44001498711161,179.03670327999998,179.20744118059557,21.448212809764943,147.7946405559598,178.62829694936156,177.9915074296696
83,3.2659836460112848,110.04277942742902,179.2032473541797,179.25259387532267,21.85406369569745,148.51309842896,178.39599313715118,178.20133320156228
84,3.4171041345641444,109.27548733404593,179.27776081591202,179.25323874219936,22.19067812776626,148.62594219136295,178.35684019404383,178.14561472094675
85,26.870346556773555,130.43996824443093,179.39027144477762,178.89153717390292,35.25842417448999,151.9704284535273,178.90240441128557,178.20696128342428
86,43.912787769578074,130.9489501552491,179.4424066472581,178.48988580729602,50.37415644371382,158.08475953499257,178.74800196987528,178.20860502041654
87,73.06733893858137,142.6822839072323,179.7982090030334,177.99533927580208,64.13458645525195,161.0650623374876,179.03148269468085,177.89952419669174
88,78.24646749798654,148.81546331346874,179.8055223286203,178.08724104921507,69.93234694489041,163.70988135279234,179.0347676639738,178.0259165182281
89,96.85913423826833,156.19932957702252,179.76402821672943,177.99737441217184,80.05926273488365,166.33860467469933,178.73854362807293,178.15021309312272
90,103.71790152498664,156.7143064966626,179.3573828333468,177.99010556255547,87.68764697083313,169.52500588487655,178.66160669823438,177.99386075923542
91,113.75743337582466,158.1902002218017,179.2242350422944,177.67458780971333,99.79567302790578,170.9304585719942,178.73398313355298,178.03228484198763
92,118.12698435788917,159.25204431430802,179.35756787249179,177.63359156823736,110.02547084269796,173.38419407873099,178.62080050935833,178.21702562688543
93,121.92863492079127,159.85761634064994,179.77418312950886,177.9357370824511,119.06078342183848,174.13853050941083,178.98955017481657,178.0385185360746
94,126.82019871615483,162.19301496986213,179.96299508173726,178.897842982263,125.02468671201028,174.35423966699992,179.30106439248183,178.19291680941188
95,126.42233717082027,161.4031578758205,179.81671179792903,178.17609793506497,125.23476345786887,173.32245861093307,179.38201722251063,177.9216294972719
96,125.37357124376177,161.90932846229188,179.7152672689577,178.0582479419904,124.03398451675528,173.45125874557522,179.25963745500857,178.13336348663043
97,133.47800250903518,164.70078308738968,179.95401134269216,178.64455599588194,134.35607425001174,172.94953671172323,179.50632926598368,178.31714016762086
98,136.98830813087451,167.2438852008532,179.45279551450287,178.20697907857593,138.98884397877478,173.385628899262,179.7152463870332,178.5679087383364
99,143.96034642306483,168.42121077491842,179.33247146353054,178.6244375208991,144.8512311055686,173.71020385260164,179.93411014130035,178.57447155722414
100,144.7203535607878,169.64271695160733,179.6415936553016,178.10077063794472,148.59666997215757,174.15536704609045,179.96895822028273,178.39105200912243
101,148.74836421994138,171.74272255133462,179.6099979277526,176.89060618995188,150.63053879990815,174.49432450563828,179.67859034402363,178.7352790033893
102,150.15506500167896,172.38129478132547,179.69895272482142,177.36168711852065,153.80869958632397,175.3239008372209,179.88170268490987,178.54840646404347
103,151.59649947004357,173.32841710146903,179.32412719995165,177.58282658808915,153.37901040125874,175.09966182612163,179.88400765839907,179.40050960830837
104,153.39525846780555,173.4670658011405,179.30994156286437,177.0832713145295,153.47008481823136,174.56364546482098,179.93378862102463,179.88123360143544
105,154.00037967649368,173.8069923706105,179.42677471908362,176.1595811159452,154.17586078147883,174.62404058363782,179.77639593918764,179.26831480082612
106,154.6999689936485,173.26006671256104,179.47784375364895,176.89783177813464,154.81909487525166,174.70326921641845,179.89894340456055,179.8762869311377
107,154.2982839281264,173.92564054094373,179.15070915567264,177.5161923344331,153.19703123195615,173.2996264570983,179.57437351968892,179.9584915325193
108,156.38822577804763,175.1684698291408,179.16977365465365,177.3818551877496,153.6259927507028,173.33239424608414,179.76030938420337,179.95501447488888
109,156.85209073986326,175.34282855002064,179.27241073738585,177.25760545459394,154.45299165950985,173.33589793626524,179.96728815951295,179.63942256943062
110,158.48036023264387,175.6992352247552,179.26547813482858,177.52946664838592,154.98269688365662,173.18792969569856,179.8163064031987,179.3549195995895
111,159.2699753716631,175.95004402445704,179.10827045924847,178.03281662381212,155.46807294760785,173.13494239611168,179.48403743284885,179.21588586221733
112,159.02904066851937,175.57022189807125,179.43578009854352,177.5092935750638,155.904708766602,172.96739784366162,179.49317908558874,178.793518620187
113,159.58896458075196,175.83714264215666,179.38209010156734,177.50155093161737,155.78399877005805,172.8565057084065,179.5103983849514,178.55834439307057
114,159.8336667156831,175.85427897786872,179.09618230735742,178.05541330824343,155.99948282598132,173.0526917510882,179.44187700641893,178.38301803994267
115,160.4798988988947,176.37402860902125,178.64311928287452,178.26185428926055,155.9942927888254,172.66721658904973,179.55570034545747,178.6738260928038
116,160.17794806728506,176.3116011445818,178.65431916653588,177.67996124860545,157.1018139272422,173.34064220951197,179.46008655584598,178.46790296475152
117,161.14398790163366,176.7164906725198,179.10028923155994,176.5517503146948,158.01235291303226,174.00896146384105,179.5340828280005,178.8094389255786
118,161.98577250726495,176.53222430648273,179.84403813197275,175.68254840813364,158.69327338573785,174.41939695636103,179.09803213800396,178.50319271373706
119,162.45681749541643,176.83449718104924,179.80995440241594,176.10485876093665,158.8718080085348,174.09205123325356,179.24390564035605,178.5404927673739
120,161.32591192643184,176.11258949612494,179.7421998838525,176.55727404954195,158.8378154792149,174.08717495501628,179.01040938130657,177.8848831293254
121,163.10603200192992,176.3786485432388,179.771490524018,176.12087896122603,159.81759950432675,174.6257575107718,178.51228230293935,177.53232908168584
122,162.82278183458928,176.6313253652302,179.9997192594552,176.32998189304126,160.57355299453806,174.71857105776704,178.62269802602606,177.57628984270147
123,162.86162646997067,176.26443899978446,179.5008984384316,176.15849498711182,163.5397688407713,176.86137211956614,178.02113748007716,177.11074634848194
124,163.82175101838558,176.64077089369982,179.79523839916033,175.89823637367502,165.17167060259467,178.4984887962132,177.88078949224393,177.0057010495192
125,164.59940143122628,177.0955721383148,179.33158022162945,174.91989848764217,165.17581678990004,178.13481081378566,177.58412588579094,176.72247840153645
126,166.13907703461996,177.9825179270895,179.31524795600748,175.55711687877258,165.49288735970094,177.51241950054748,177.93762006787406,177.72127811584906
127,166.8060758042789,178.3185029375435,179.2073054552067,176.3790806437326,165.9311072343909,178.32621255166677,177.52090089815596,177.81288680325136
128,166.8298115771559,178.83585126037082,179.38315201303058,176.43134650504737,166.3899091612387,178.3464800172313,177.52118648109743,177.77121043230997
129,168.14545753378957,179.96954916523777,179.27392890879037,176.10486290280568,167.09141976990782,178.81525884943858,177.4631913798911,177.75414381747808
130,168.45778537433742,179.4752934793978,179.27819498934855,175.7440757171718,167.69837583266863,178.480738171221,177.86911404882395,178.11281122071463
131,166.86076428748086,179.98736467264644,178.91599953702706,175.13065037761925,167.51143672638398,179.41276642708652,177.5769477558447,178.08505949619058
132,167.34108206600797,179.87191658920264,178.77004536311594,174.7737858000715,167.43262967786572,178.99747692770205,177.55335300125674,177.85521010556639
133,167.4676393019591,179.29829283865132,179.45327240932363,175.3299056523092,168.05535022229554,178.11928903946898,178.10284914955466,178.37290928286444
134,167.78869544459334,179.48953582051513,179.07470043750084,175.18173843859552,168.0105797237499,177.901752491747,177.91878477869875,178.44811354994295
135,168.28979443347365,179.58978387623972,179.0724192167282,176.17260231993214,168.51070817447862,177.75408181170113,177.52200030927233,178.14803027312328
136,167.97474723777728,179.9935186521327,179.1612210585964,175.708526478364,167.75605157786495,177.99853873785477,177.20254756297257,178.26251803522288
137,168.95037619194335,179.2958676070986,179.10244765604637,175.57735503738277,168.2438101716056,178.2969051223803,177.05692931468792,178.5726613523009
138,168.50219660934198,178.60108086563744,179.13387217193545,175.33704131647042,167.80763830967652,178.07108744443102,176.8983741911837,178.5574128783103
139,170.01627672291846,178.0610237382162,178.81981771286326,175.54005790561826,169.1654409979656,178.6043547691367,176.62003562741262,178.414645180264
140,170.27013988200832,177.55566641894637,179.15593601844276,175.57631327035236,168.68758221605856,177.79838415272363,176.7841541673955,178.27625052698616
141,170.10429684004455,177.32557244401013,179.02894343937567,175.98135778595116,168.56509755196151,177.63400368935027,176.93759170560318,178.5738716820922
142,170.50769477964283,176.91175563817922,178.8563546873749,175.7673669565159,168.93924448937162,177.70831973085257,177.3875527602501,178.57151858881699
143,169.62654590317996,176.8709608674725,178.73334733124057,176.27014250667816,169.71018599045692,177.88232813218576,177.10214064761806,178.64133681710192
144,170.1322780370782,177.3555531224619,178.5841732047198,176.6341037186231,170.0763777773267,178.1788063805288,176.7964477697986,178.7838029335523
145,171.3958443945046,176.80741536542158,178.40915472064236,176.28156865161475,168.58360662538078,178.48028479070055,176.7857154750777,178.45192092509785
146,171.1939280716661,177.1676132138135,178.4943294339792,176.1907157927081,168.88573447367818,179.1891136851834,177.00504358711456,177.5322243618514
147,169.6967988562228,178.65552382461604,178.2326543841373,175.4093314064997,168.12005522772841,179.09109584269197,178.01323676233304,177.70934116628595
148,169.36367037651425,178.97777499568764,178.40625312697614,175.53966771889023,169.17325888239546,179.45569760419264,178.3816579507129,178.2915594721877
149,170.20485498624882,179.25576422193788,178.38450496317958,176.5031651370053,167.67293756636994,178.7000802218834,179.23656302471588,179.09124405030295
150,166.97697182865264,178.46751926387185,177.7627618232532,176.10015825457685,168.50529635247548,179.81155432956197,179.014033893736,179.32089519092705
151,167.26373361260798,177.8454575155428,177.4766120459893,175.58322502233636,168.90258144753932,179.16734523514174,179.14006704468753,179.89513174489562
152,167.34441204095157,177.94761999613476,178.10204128393633,176.11625536507714,168.43472229679455,179.56379174262705,179.59865478781012,179.86980746654976
153,165.88477001126148,177.41111392038007,177.9068192812894,175.24349243503724,167.95252443868682,179.18697254927574,179.0969786964197,179.7777268306045
154,167.40515233848348,178.2066389939221,177.99320846098678,173.86005529416676,168.379506118976,178.726252777184,179.0850911426224,179.88546788381876
155,167.4989322950885,178.50195178658257,178.0391784839302,173.72713320440684,168.34674841247087,178.80686210264784,178.97861885728736,179.73087332137277
156,167.2588761390985,178.41747395701435,178.2091086650297,173.66176463572364,168.20569561882908,179.0362560455391,179.22401275174013,179.9373445857192
157,169.40780399225378,178.92375965453795,178.42321897673597,175.34626346790938,169.73646723207355,178.77410958116087,179.1330287205838,179.82917734398518
158,170.01841617927835,178.93499489750067,178.20876986923216,175.0081775520793,170.5473753386,178.63917045898793,179.61612513917308,179.84097395425147
159,170.02802636333118,179.52973421018754,177.54530916883013,174.10781661708947,169.88774309247984,179.1477002783079,179.54004409651367,179.77653708536823
160,170.52353869829415,179.90773550670778,177.54348496584316,174.51332460371194,169.5830305101393,179.29125093531852,179.30719823291622,179.4400785401029
161,169.39331841363253,179.53527150696968,177.50636164409158,174.52330339068644,169.58908188728074,179.82806661160282,179.42463856421517,179.70917867456637
162,169.83171442614653,179.65303266269478,177.09088054746908,174.07156807466183,169.94140219942528,179.97106711883296,179.1389195445436,179.36128114738963
163,169.90508671850398,179.87681750589135,177.13672360736257,173.83168269677938,170.18084756133263,179.77686255381224,179.24734547364253,179.6326167800264
164,170.34747622304826,179.9683695853473,177.03835004399363,173.601139034742,170.19933629468454,179.68858128551037,179.23683199268302,179.6779575969777
165,170.3910244851846,179.99816265808917,176.94641137725404,174.54130557168853,170.29952231736917,179.85536924663342,179.38933497805417,179.83533155202954
166,170.42860941778568,179.95865730225756,176.73714338091372,174.45001556556414,170.7214930442749,179.85793596403505,179.3524496813365,179.79953573016942
167,170.67548990983093,179.88905603058822,176.70375882045846,174.3367538019732,170.74795223703583,179.68506919740136,179.62497534956498,179.9816482863455
168,170.53705157346363,179.8915144344175,176.49773830415052,174.0865308786778,170.94181615946596,179.84199398134652,179.6106555452266,179.9772082000028
169,170.63367793198947,179.85995042133413,176.97118144015536,173.2665909791683,171.5092919024947,179.60113043686343,179.2371053168756,179.77466523825225
170,171.32458892725822,179.5977570117136,177.00900047304634,174.06505627532766,172.02411367816862,179.01757082978276,179.1020285743078,179.81034000927946
171,170.27435431277692,179.52597853080954,177.52472698882204,174.53520930501722,171.96807149022717,178.55331438212215,179.25213108957456,179.58281736066994
172,170.61006296007196,179.65760231427666,177.44010177537507,173.9480550560303,171.46056544359095,178.81276926126023,179.2741525941705,179.84096189855296
173,169.34335866879135,179.41032307391612,177.7531153145712,173.83463816604925,170.3330602377479,179.11090246126113,179.42126163764252,179.7091287739914
174,169.72240505862166,179.88562379182693,177.65956837592833,174.40962326817296,170.57324789482374,179.16292945367476,179.3268999857177,179.7390297127337
175,168.99276341195298,179.29333338074346,177.78369867572982,175.24149762141488,170.78353625850323,178.99246242448055,179.2459020655479,179.5632517326347
176,168.81745499398622,179.28293981578736,177.71081519022297,175.07225044775012,170.30363701973687,179.32750330345038,179.15189195341722,179.70989157799517
177,167.28817557653738,178.52812441649877,177.82810421924094,174.73951945891636,170.1555438554015,179.31785041538296,179.32188429561415,179.1989307215753
178,166.5605902786199,178.12225904055668,178.00127273139273,174.8322416086643,170.03093573583158,179.4512333459599,179.11703601660216,179.689642651025
179,166.98255134737747,178.2589310638857,177.97060125447808,174.85879592820413,169.9805964145643,179.3377226939443,179.057493304797,179.6413923778886
180,167.5103719086413,178.65995189711026,178.05613775794413,174.8644938392286,169.89309954200988,179.7285467253045,179.10933147643703,179.72062169515596
181,167.25367159853985,178.78728498080272,178.11794890361693,175.0654843270172,169.19385079173261,179.97362355609621,179.1072361172297,179.5913595523583
182,167.45789158714004,178.80885063258515,178.33636607136205,174.80187351979873,169.38540185752612,179.96804628641394,179.427968045785,179.3781676533213
183,167.36830048981116,179.03925203989905,178.35370245833582,174.52561957640282,168.8950745962848,179.61594090671417,179.7122529898205,179.0538647104821
184,167.6426706741215,179.15728141405413,178.3591988198285,174.405639672018,168.5308896332008,179.56113324106767,179.616414902486,179.2545524858765
185,167.58522093521665,179.31986902382567,178.46910451369246,175.3196532724294,168.35994131739443,179.66721787502766,179.23190555340463,179.56616040649746
186,167.7340649152175,179.36321549342676,178.83737390075598,176.26044681222075,168.07659804761656,179.41564487844673,179.19148605001948,179.82465989364624
187,167.19718515451362,178.69300834102916,178.8615689398589,176.3592973364729,168.39798998213757,179.97652787562424,178.8636129783909,179.72959715271875
188,168.05906624413433,179.29433373178344,178.99247590971376,176.3524369815621,168.49811861860283,179.96775943369647,179.02558516740586,179.60755953245587
189,168.0944385823061,179.15266249957668,178.8982539821716,175.74566025467345,168.32853894558352,179.97539932511557,179.1775957582866,179.39698901271566
190,167.71690127503427,178.97271921054764,178.90066566877562,175.4979090668848,168.0786818459744,179.96245254087853,179.1375112494121,179.624636204766
191,167.6958583413427,178.95098432740895,178.8272509759858,175.0288250254895,167.92490458359947,179.80047200917875,179.2262035043198,179.60843386301678
192,167.5383986664572,178.9859834554544,178.804430876393,175.10077630531424,167.9093889917622,179.77094562120016,179.27754859516185,179.52320819531946
193,166.07861145878184,178.74638845625924,178.88069497390856,175.4815109533998,167.4368782247733,179.1088686781451,179.17798105710628,179.5799695682249
194,166.65445234593173,178.85861225939274,178.7164072767189,175.37679815702415,167.72301088774785,179.19884674564935,179.1880030425649,179.57500906594862
195,168.61872707285778,179.2991486940665,178.7114939921544,175.0055779296171,167.73126042320803,179.3145531536617,178.9784193571789,179.42579308152844
196,168.80892292861094,179.30164662963782,178.69496282914267,175.14498486912922,167.7541245063085,179.34971895261182,178.87598417723382,179.40049007930295
197,167.57714028880463,178.31146506756735,178.46475468396625,174.80305193797938,168.44768859313407,179.456356607199,178.55664929808194,179.482414878864
198,167.78245831515994,178.1559899719724,178.67753632053058,175.40919198788117,168.16850806304927,179.73593010481977,178.68853781870266,179.63219707125322
199,168.1190914990322,178.03964772768862,178.50038518754462,175.32519724161216,168.84703849518954,179.70675131018666,178.52372155921566,179.55420755247354
200,167.61022318740456,177.517793662559,178.23672415673528,175.03964062225714,168.84703010502542,179.65227208923352,178.75655950867323,179.80980036931862
201,166.91339256628413,177.52378586594554,177.80444146269443,173.95063801685563,169.34491977137648,179.64252235980933,178.88354487899485,179.62160574107602
202,166.72390657415966,178.0641963277166,177.9958973263775,174.49356989164133,169.71601149883412,179.908165553497,179.46618184082197,179.78926391224041
203,167.41700663650622,178.48061363278225,177.998882366433,174.80446511099427,169.86143011337765,179.9654713654463,179.37773675967367,179.85094209262095
204,167.4067214284052,178.68495040445643,178.28551779684636,175.14682715587907,170.20036115297697,179.95078451307228,179.5522199417058,179.94557870021467
205,167.10180709613954,178.76165063588945,177.97486406315505,174.7896704956953,170.39771164311782,179.63494537437407,179.35296209412573,179.70339919295603
206,167.09868938626363,179.05319197922142,178.0341106057872,174.62654361728605,170.4776798363704,179.56195818852353,179.3968968440937,179.690520354089
207,166.75982808333978,178.7373723122313,177.76448117572636,174.773589080575,170.48165587350186,179.51486630706944,179.3220462248791,179.68221663277228
208,166.5190458735046,178.53763156737486,177.59874856379537,175.14580096585973,170.6623743095375,179.38842182350012,179.13030311300435,179.64315536079062
209,166.4676295618045,178.53985534004966,177.95107821815813,175.24951785602804,170.77633962502577,179.69044057486784,179.29981083077257,179.74118023739524
210,166.43817307421173,178.73125074261387,178.03916062441334,175.01649353023228,171.04759351099284,179.71755594252417,179.38229572040478,179.55334215254328
